order_id,overdue_days,repay_time,label
92004093020123136,0,2018-06-17,0
92004451985432576,0,2018-06-17,0
92005278921818112,0,2018-06-17,0
92005633353097216,0,2018-06-17,0
92005641645228032,0,2018-06-17,0
92006011477991424,1,2018-06-17,0
92006138779312128,1,2018-06-17,0
92006200720797696,0,2018-06-17,0
92006716192370688,0,2018-06-17,0
92006920199122944,1,2018-06-17,0
92007319576551424,0,2018-06-17,0
92007391370452992,0,2018-06-17,0
92007476862951424,1,2018-06-17,0
92007672082640896,0,2018-06-17,0
92008581193826304,39,2018-06-17,1
92008726190923776,0,2018-06-17,0
92008946215727104,0,2018-06-17,0
92009079712022528,0,2018-06-17,0
92009997920673792,0,2018-06-17,0
92010564759887872,0,2018-06-17,0
92011041274757120,0,2018-06-17,0
92011233256439808,7,2018-06-17,2
92011349790994432,0,2018-06-17,0
92011773906419712,39,2018-06-17,1
92012272353320960,9,2018-06-17,2
92012334198325248,0,2018-06-17,0
92012398148890624,0,2018-06-17,0
92012410178142208,0,2018-06-17,0
92012509608312832,0,2018-06-17,0
92012552142749696,39,2018-06-17,1
92012832414531584,3,2018-06-17,0
92012995040288768,0,2018-06-17,0
92013380232577024,0,2018-06-17,0
92013555252506624,19,2018-06-17,1
92013573501923328,0,2018-06-17,0
92013776996970496,0,2018-06-17,0
92013979758014464,0,2018-06-17,0
92014243772661760,0,2018-06-17,0
92014446076538880,39,2018-06-17,1
92014712293203968,0,2018-06-17,0
92014854408806400,1,2018-06-17,0
92015142783983616,0,2018-06-17,0
92015218184990720,0,2018-06-17,0
92015473471303680,39,2018-06-17,1
92015610063003648,2,2018-06-17,0
92015748928020480,0,2018-06-17,0
92015819069366272,1,2018-06-17,0
92015865055707136,0,2018-06-17,0
92016177040621568,16,2018-06-17,1
92016347883012096,1,2018-06-17,0
92016370364489728,1,2018-06-17,0
92016457475989504,0,2018-06-17,0
92016531006324736,0,2018-06-17,0
92016741531033600,0,2018-06-17,0
92017016035647488,0,2018-06-17,0
92017105365925888,1,2018-06-17,0
92017114006204416,1,2018-06-17,0
92017679092195328,0,2018-06-17,0
92017739112685568,0,2018-06-17,0
92017802727686144,2,2018-06-17,0
92017820024995840,0,2018-06-17,0
92017906549293056,0,2018-06-17,0
92017947536031744,0,2018-06-17,0
92018134727819264,1,2018-06-17,0
92018265732718592,0,2018-06-17,0
92018306954330112,1,2018-06-17,0
92019047613902848,0,2018-06-17,0
92019351809990656,0,2018-06-17,0
92019419539603456,1,2018-06-17,0
92019534224465920,1,2018-06-17,0
92020142734090240,39,2018-06-17,1
92020345268641792,0,2018-06-17,0
92020427481186304,0,2018-06-17,0
92020481256370176,0,2018-06-17,0
92020848618680320,0,2018-06-17,0
92021005842161664,0,2018-06-17,0
92021275598823424,1,2018-06-17,0
92021801543577600,0,2018-06-17,0
92022033698304000,10,2018-06-17,2
92022345477685248,1,2018-06-17,0
92022528248676352,2,2018-06-17,0
92022599849639936,0,2018-06-17,0
92023648337559552,0,2018-06-17,0
92023711717699584,0,2018-06-17,0
92023974989967360,0,2018-06-17,0
92024122520412160,1,2018-06-17,0
92024149972123648,0,2018-06-17,0
92024400334323712,1,2018-06-17,0
92024436149485568,39,2018-06-17,1
92024490260209664,39,2018-06-17,1
92024930116870144,0,2018-06-17,0
92025058680668160,0,2018-06-17,0
92025510256214016,4,2018-06-17,2
92025593269891072,0,2018-06-17,0
92025971050848256,1,2018-06-17,0
92026197790732288,0,2018-06-17,0
92026473763352576,0,2018-06-17,0
92026509503004672,0,2018-06-17,0
92026708656947200,0,2018-06-17,0
92026766886481920,0,2018-06-17,0
92027077982203904,3,2018-06-17,0
92027105039646720,0,2018-06-17,0
92027475723845632,0,2018-06-17,0
92027590408708096,0,2018-06-17,0
92027795296264192,0,2018-06-17,0
92027865525690368,0,2018-06-17,0
92027923943948288,0,2018-06-17,0
92028311434735616,0,2018-06-17,0
92028891519549440,0,2018-06-17,0
92029453627588608,0,2018-06-17,0
92030124053536768,0,2018-06-17,0
92030322578333696,2,2018-06-17,0
92030333986832384,0,2018-06-17,0
92030485447352320,39,2018-06-17,1
92030770509029376,1,2018-06-17,0
92030930798551040,2,2018-06-17,0
92031297720463360,2,2018-06-17,0
92032111998443520,0,2018-06-17,0
92032440605384704,1,2018-06-17,0
92032808642969600,1,2018-06-17,0
92033860146593792,2,2018-06-17,0
92034088614526976,0,2018-06-17,0
92034794616553472,0,2018-06-17,0
92034803634307072,0,2018-06-17,0
92034811456696320,0,2018-06-17,0
92034995431440384,1,2018-06-17,0
92035032576204800,39,2018-06-17,1
92035313011568640,0,2018-06-17,0
92035646471315456,0,2018-06-17,0
92035955146924032,7,2018-06-17,2
92035970468716544,0,2018-06-17,0
92036567213318144,0,2018-06-17,0
92036573592858624,39,2018-06-17,1
92036678861488128,0,2018-06-17,0
92036862324539392,0,2018-06-17,0
92037107318038528,0,2018-06-17,0
92037110572822528,0,2018-06-17,0
92038331673128960,0,2018-06-17,0
92038596891541504,0,2018-06-17,0
92038838965796864,0,2018-06-17,0
92039113222955008,0,2018-06-17,0
92039846194348032,0,2018-06-17,0
92039960161984512,0,2018-06-17,0
92040443601657856,1,2018-06-17,0
92040545691021312,0,2018-06-17,0
92040551584006144,0,2018-06-17,0
92040753455857664,0,2018-06-17,0
92040819482599424,0,2018-06-17,0
92040845994795008,0,2018-06-17,0
92040862755225600,1,2018-06-17,0
92042234087120896,0,2018-06-17,0
92042593459273728,1,2018-06-17,0
92043264912818176,0,2018-06-17,0
92044302579433472,0,2018-06-17,0
92044312012435456,0,2018-06-17,0
92044398532534272,1,2018-06-17,0
92044584801579008,0,2018-06-17,0
92045046695112704,0,2018-06-17,0
92045498983677952,1,2018-06-17,0
92047296800792576,0,2018-06-18,0
92047341088448512,3,2018-06-18,0
92047404271448064,1,2018-06-18,0
92047923324952576,0,2018-06-18,0
92048472237715456,0,2018-06-18,0
92048884323885056,0,2018-06-18,0
92049259948974080,0,2018-06-18,0
92049424810278912,38,2018-06-18,1
92050129008762880,0,2018-06-18,0
92050507129454592,38,2018-06-18,1
92051115236438016,1,2018-06-18,0
92051566887477248,0,2018-06-18,0
92051662068809728,0,2018-06-18,0
92051759250841600,1,2018-06-18,0
92051929589907456,0,2018-06-18,0
92051943514996736,0,2018-06-18,0
92052646060924928,38,2018-06-18,1
92053668263133184,0,2018-06-18,0
92054011663396864,38,2018-06-18,1
92054172141649920,38,2018-06-18,1
92054509783134208,0,2018-06-18,0
92054708337278976,0,2018-06-18,0
92055247372451840,38,2018-06-18,1
92055914061275136,0,2018-06-18,0
92056136120315904,0,2018-06-18,0
92056615084662784,2,2018-06-18,0
92057297200132096,0,2018-06-18,0
92057746418479104,0,2018-06-18,0
92058436024971264,1,2018-06-18,0
92058855203700736,0,2018-06-18,0
92059289817489408,1,2018-06-18,0
92060069249200128,0,2018-06-18,0
92060370085642240,0,2018-06-18,0
92060683819581440,1,2018-06-18,0
92062371976617984,0,2018-06-18,0
92062855865073664,1,2018-06-18,0
92063592628125696,0,2018-06-18,0
92064333161869312,0,2018-06-18,0
92065324452061184,0,2018-06-18,0
92065424414912512,1,2018-06-18,0
92065884718800896,0,2018-06-18,0
92067298849357824,15,2018-06-18,1
92073205842882560,0,2018-06-18,0
92074166351069184,0,2018-06-18,0
92075497530896384,1,2018-06-18,0
92076523726077952,1,2018-06-18,0
92077254810042368,0,2018-06-18,0
92077915077378048,38,2018-06-18,1
92078731012120576,1,2018-06-18,0
92079289710194688,0,2018-06-18,0
92079990700027904,8,2018-06-18,2
92080113496653824,0,2018-06-18,0
92080466321514496,1,2018-06-18,0
92082196664844288,0,2018-06-18,0
92082215967039488,1,2018-06-18,0
92082852360396800,0,2018-06-18,0
92083115695570944,0,2018-06-18,0
92083446345146368,0,2018-06-18,0
92084346623139840,38,2018-06-18,1
92084470392860672,0,2018-06-18,0
92085506872475648,1,2018-06-18,0
92085822112178176,0,2018-06-18,0
92086392596242432,38,2018-06-18,1
92087680553754624,0,2018-06-18,0
92088371900882944,1,2018-06-18,0
92090038029430784,0,2018-06-18,0
92093630220107776,1,2018-06-18,0
92093690009923584,38,2018-06-18,1
92096348795994112,0,2018-06-18,0
92098389266169856,0,2018-06-18,0
92101186640457728,0,2018-06-18,0
92101638627041280,0,2018-06-18,0
92102816857366528,0,2018-06-18,0
92102883412586496,1,2018-06-18,0
92103355338891264,0,2018-06-18,0
92105458572636160,38,2018-06-18,1
92107786570735616,0,2018-06-18,0
92110039327223808,38,2018-06-18,1
92110129051774976,0,2018-06-18,0
92111125198974976,0,2018-06-18,0
92113310238408704,0,2018-06-18,0
92114596094574592,0,2018-06-18,0
92115796240138240,1,2018-06-18,0
92118999480446976,0,2018-06-18,0
92120306543001600,0,2018-06-18,0
92120425275371520,0,2018-06-18,0
92120636303388672,0,2018-06-18,0
92125639638286336,38,2018-06-18,1
92130058878627840,38,2018-06-18,1
92133269769334784,0,2018-06-18,0
92133489060126720,38,2018-06-18,1
92135014952116224,0,2018-06-18,0
92135015400898560,0,2018-06-18,0
92135611654766592,1,2018-06-18,0
92136150966775808,0,2018-06-18,0
92136319229665280,38,2018-06-18,1
92139796706140160,29,2018-06-18,1
92140044170067968,1,2018-06-18,0
92143315072888832,0,2018-06-18,0
92143517989122048,0,2018-06-18,0
92143544488730624,0,2018-06-18,0
92147339926994944,1,2018-06-18,0
92147665853775872,0,2018-06-18,0
92148165122752512,0,2018-06-18,0
92148938216878080,0,2018-06-18,0
92148951101775872,1,2018-06-18,0
92149373812125696,2,2018-06-18,0
92149424680632320,0,2018-06-18,0
92150125884375040,1,2018-06-18,0
92150991244795904,1,2018-06-18,0
92151138976571392,0,2018-06-18,0
92152357027622912,0,2018-06-18,0
92152521612099584,0,2018-06-18,0
92153813138976768,0,2018-06-18,0
92155311998672896,0,2018-06-18,0
92155355208396800,38,2018-06-18,1
92155623669006336,0,2018-06-18,0
92155854741614592,0,2018-06-18,0
92155906411233280,0,2018-06-18,0
92156310318514176,1,2018-06-18,0
92156338114166784,0,2018-06-18,0
92156825689423872,1,2018-06-18,0
92157057709932544,38,2018-06-18,1
92157354570199040,0,2018-06-18,0
92157541522898944,0,2018-06-18,0
92157740681035776,4,2018-06-18,2
92159197274742784,0,2018-06-18,0
92159245005926400,0,2018-06-18,0
92159481455607808,0,2018-06-18,0
92160227303534592,1,2018-06-18,0
92160497521565696,0,2018-06-18,0
92160974854336512,0,2018-06-18,0
92161465982164992,0,2018-06-18,0
92161841858904064,0,2018-06-18,0
92161922905440256,0,2018-06-18,0
92161951124717568,0,2018-06-18,0
92162622758617088,1,2018-06-18,0
92162810462109696,0,2018-06-18,0
92162958797877248,0,2018-06-18,0
92163015882354688,0,2018-06-18,0
92163179095293952,0,2018-06-18,0
92163347882475520,1,2018-06-18,0
92163384867848192,1,2018-06-18,0
92163443894300672,0,2018-06-18,0
92163583682064384,0,2018-06-18,0
92163848367800320,0,2018-06-18,0
92163869171556352,0,2018-06-18,0
92164246419841024,38,2018-06-18,1
92164299393904640,0,2018-06-18,0
92164662268297216,0,2018-06-18,0
92164713690472448,0,2018-06-18,0
92165279548211200,0,2018-06-18,0
92165343008030720,38,2018-06-18,1
92165506774638592,8,2018-06-18,2
92166125447061504,0,2018-06-18,0
92166131549777920,0,2018-06-18,0
92166471070285824,0,2018-06-18,0
92167009014947840,0,2018-06-18,0
92167031383175168,0,2018-06-18,0
92167403757674496,1,2018-06-18,0
92167677763170304,0,2018-06-18,0
92168003710918656,0,2018-06-18,0
92168333127364608,0,2018-06-18,0
92168530234474496,0,2018-06-18,0
92168590800232448,0,2018-06-18,0
92169303571869696,0,2018-06-18,0
92169617708449792,0,2018-06-18,0
92169855814893568,0,2018-06-18,0
92169988744978432,0,2018-06-18,0
92170656704671744,0,2018-06-18,0
92171482374381568,0,2018-06-18,0
92171963431682048,0,2018-06-18,0
92172014686085120,0,2018-06-18,0
92172047200321536,0,2018-06-18,0
92172569789636608,0,2018-06-18,0
92173084812410880,0,2018-06-18,0
92173347736559616,0,2018-06-18,0
92173396080111616,0,2018-06-18,0
92173676976844800,0,2018-06-18,0
92173941696143360,38,2018-06-18,1
92174022323240960,0,2018-06-18,0
92174125415051264,0,2018-06-18,0
92174472896356352,0,2018-06-18,0
92174535391490048,1,2018-06-18,0
92174583986683904,0,2018-06-18,0
92174699900481536,38,2018-06-18,1
92174792326160384,4,2018-06-18,2
92174852103372800,0,2018-06-18,0
92174941676941312,0,2018-06-18,0
92175660500942848,0,2018-06-18,0
92175681346641920,38,2018-06-18,1
92175788699852800,0,2018-06-18,0
92175880328609792,0,2018-06-18,0
92176085715288064,0,2018-06-18,0
92176133798789120,38,2018-06-18,1
92176139582746624,1,2018-06-18,0
92176159686041600,0,2018-06-18,0
92176500217393152,38,2018-06-18,1
92176532760997888,0,2018-06-18,0
92176705541156864,0,2018-06-18,0
92176774097043456,38,2018-06-18,1
92176931257626624,1,2018-06-18,0
92177042813517824,0,2018-06-18,0
92177098027335680,0,2018-06-18,0
92177325119537152,0,2018-06-18,0
92177593009733632,0,2018-06-18,0
92178139045212160,1,2018-06-18,0
92178173824368640,0,2018-06-18,0
92178184100413440,0,2018-06-18,0
92178219621986304,6,2018-06-18,2
92178245622472704,0,2018-06-18,0
92178326530588672,0,2018-06-18,0
92178428364107776,0,2018-06-18,0
92178498211840000,0,2018-06-18,0
92178532277989376,38,2018-06-18,1
92178620601643008,0,2018-06-18,0
92178640642015232,0,2018-06-18,0
92179017256972288,0,2018-06-18,0
92179281108041728,0,2018-06-18,0
92179431801004032,0,2018-06-18,0
92179447428984832,0,2018-06-18,0
92179556040486912,0,2018-06-18,0
92179681664081920,0,2018-06-18,0
92179703021469696,0,2018-06-18,0
92179951269748736,0,2018-06-18,0
92180131826139136,0,2018-06-18,0
92180231969349632,0,2018-06-18,0
92180293998915584,1,2018-06-18,0
92180413805002752,0,2018-06-18,0
92180432725516288,0,2018-06-18,0
92180493266104320,0,2018-06-18,0
92180505756741632,38,2018-06-18,1
92180623125946368,0,2018-06-18,0
92180660669153280,0,2018-06-18,0
92180764222332928,1,2018-06-18,0
92180871575547904,0,2018-06-18,0
92180928769077248,0,2018-06-18,0
92180992597991424,0,2018-06-18,0
92181300501839872,0,2018-06-18,0
92181664533872640,1,2018-06-18,0
92182028813381632,0,2018-06-18,0
92182114096164864,0,2018-06-18,0
92182169490333696,0,2018-06-18,0
92182233046622208,1,2018-06-18,0
92182343830765568,0,2018-06-18,0
92183123186982912,0,2018-06-18,0
92183366334971904,0,2018-06-18,0
92183521117384704,0,2018-06-18,0
92183769688616960,0,2018-06-18,0
92183834855518208,0,2018-06-18,0
92183893919703040,0,2018-06-18,0
92184114259079168,14,2018-06-18,1
92184550156304384,4,2018-06-18,2
92184582997712896,2,2018-06-18,0
92184620037603328,0,2018-06-18,0
92184623577604096,0,2018-06-18,0
92184874237603840,1,2018-06-18,0
92185241977401344,0,2018-06-18,0
92185284360843264,1,2018-06-18,0
92185392955555840,0,2018-06-18,0
92185403894312960,0,2018-06-18,0
92185459590471680,0,2018-06-18,0
92185477651136512,0,2018-06-18,0
92185801677910016,0,2018-06-18,0
92186064484605952,1,2018-06-18,0
92186570082791424,0,2018-06-18,0
92186654094688256,0,2018-06-18,0
92186808784822272,0,2018-06-18,0
92186810538033152,0,2018-06-18,0
92186948878774272,0,2018-06-18,0
92187003840921600,1,2018-06-18,0
92187027219984384,0,2018-06-18,0
92187038964023296,0,2018-06-18,0
92187177296375808,27,2018-06-18,1
92187195080212480,1,2018-06-18,0
92187388093702144,38,2018-06-18,1
92187670676549632,0,2018-06-18,0
92187731904987136,0,2018-06-18,0
92188426645319680,0,2018-06-18,0
92188510598504448,0,2018-06-18,0
92188850869805056,0,2018-06-18,0
92188974538850304,1,2018-06-18,0
92189178855981056,38,2018-06-18,1
92189490685706240,0,2018-06-18,0
92189588006154240,0,2018-06-18,0
92189654687195136,0,2018-06-18,0
92189817254223872,38,2018-06-18,1
92189876679127040,0,2018-06-18,0
92190103154761728,38,2018-06-18,1
92190182259335168,0,2018-06-18,0
92190643234320384,1,2018-06-18,0
92190678932041728,1,2018-06-18,0
92190846108598272,0,2018-06-18,0
92190913607540736,0,2018-06-18,0
92190964010491904,26,2018-06-18,1
92191009384476672,0,2018-06-18,0
92191099956273152,1,2018-06-18,0
92191133921738752,0,2018-06-18,0
92191144038412288,0,2018-06-18,0
92191274107973632,0,2018-06-18,0
92191393385578496,0,2018-06-18,0
92191450084188160,0,2018-06-18,0
92191554287476736,0,2018-06-18,0
92191588185841664,0,2018-06-18,0
92191647937900544,2,2018-06-18,0
92191914209095680,0,2018-06-18,0
92191925902802944,2,2018-06-18,0
92192093280698368,0,2018-06-18,0
92192094169903104,0,2018-06-18,0
92192253490540544,1,2018-06-18,0
92192294829588480,0,2018-06-18,0
92192348277612544,1,2018-06-18,0
92192453072297984,5,2018-06-18,2
92192637948829696,38,2018-06-18,1
92192708593483776,1,2018-06-18,0
92192730793934848,0,2018-06-18,0
92192875577114624,0,2018-06-18,0
92192924323323904,0,2018-06-18,0
92192948134379520,38,2018-06-18,1
92193296781713408,0,2018-06-18,0
92193502935941120,0,2018-06-18,0
92193571680595968,0,2018-06-18,0
92193794184224768,1,2018-06-18,0
92193842624245760,0,2018-06-18,0
92193954192728064,0,2018-06-18,0
92194118462648320,0,2018-06-18,0
92194190243966976,38,2018-06-18,1
92194207851651072,0,2018-06-18,0
92195046397882368,0,2018-06-18,0
92195131995238400,0,2018-06-18,0
92195299784171520,1,2018-06-18,0
92195321393229824,0,2018-06-18,0
92195344227020800,1,2018-06-18,0
92195414187999232,38,2018-06-18,1
92195582551556096,0,2018-06-18,0
92195806594506752,1,2018-06-18,0
92195885418053632,0,2018-06-18,0
92195933447041024,1,2018-06-18,0
92195990548295680,1,2018-06-18,0
92196056763768832,38,2018-06-18,1
92196163039043584,1,2018-06-18,0
92196185767968768,0,2018-06-18,0
92196477897048064,1,2018-06-18,0
92196771745792000,0,2018-06-18,0
92196772655968256,0,2018-06-18,0
92196802087399424,0,2018-06-18,0
92196846714789888,0,2018-06-18,0
92196918257033216,0,2018-06-18,0
92197041926086656,0,2018-06-18,0
92197077191798784,0,2018-06-18,0
92197402569121792,0,2018-06-18,0
92197407963000832,38,2018-06-18,1
92197492939587584,1,2018-06-18,0
92197575915511808,0,2018-06-18,0
92197682475991040,0,2018-06-18,0
92197683868512256,0,2018-06-18,0
92197698489856000,38,2018-06-18,1
92197748435623936,0,2018-06-18,0
92197962512904192,0,2018-06-18,0
92197975347470336,0,2018-06-18,0
92198151994769408,0,2018-06-18,0
92198193254146048,0,2018-06-18,0
92198240788197376,0,2018-06-18,0
92198362351697920,1,2018-06-18,0
92198794453098496,1,2018-06-18,0
92198798056005632,0,2018-06-18,0
92199097239904256,0,2018-06-18,0
92199586706796544,1,2018-06-18,0
92199600640274432,0,2018-06-18,0
92199603861495808,0,2018-06-18,0
92199669900812288,0,2018-06-18,0
92199705619509248,0,2018-06-18,0
92199785118347264,0,2018-06-18,0
92199943587528704,0,2018-06-18,0
92200105105993728,0,2018-06-18,0
92200162672803840,0,2018-06-18,0
92200208780800000,38,2018-06-18,1
92200212278837248,1,2018-06-18,0
92200244352692224,0,2018-06-18,0
92200271477243904,0,2018-06-18,0
92200325046894592,0,2018-06-18,0
92200407582416896,0,2018-06-18,0
92200473898549248,2,2018-06-18,0
92200600365215744,38,2018-06-18,1
92200606857994240,0,2018-06-18,0
92200767457894400,0,2018-06-18,0
92201144349655040,1,2018-06-18,0
92201178373857280,38,2018-06-18,1
92201498042740736,0,2018-06-18,0
92201633854304256,1,2018-06-18,0
92201697825828864,1,2018-06-18,0
92201716469510144,1,2018-06-18,0
92201920673394688,0,2018-06-18,0
92202004588834816,38,2018-06-18,1
92202033059766272,2,2018-06-18,0
92202235913089024,0,2018-06-18,0
92202243978731520,0,2018-06-18,0
92202285858848768,0,2018-06-18,0
92202390989090816,0,2018-06-18,0
92202490809327616,0,2018-06-18,0
92202890262249472,0,2018-06-18,0
92202948911214592,1,2018-06-18,0
92202958407114752,38,2018-06-18,1
92203140263739392,0,2018-06-18,0
92203499061280768,0,2018-06-18,0
92203547169955840,0,2018-06-18,0
92203633295794176,0,2018-06-18,0
92203772576051200,0,2018-06-18,0
92203880944279552,0,2018-06-18,0
92203896115068928,0,2018-06-18,0
92204307492413440,0,2018-06-18,0
92204312718508032,1,2018-06-18,0
92204313020510208,1,2018-06-18,0
92204533502476288,0,2018-06-18,0
92204567488921600,0,2018-06-18,0
92204570848567296,0,2018-06-18,0
92204876672049152,0,2018-06-18,0
92204985459703808,1,2018-06-18,0
92205173939154944,0,2018-06-18,0
92205212052791296,1,2018-06-18,0
92205293124493312,0,2018-06-18,0
92205295603331072,0,2018-06-18,0
92205483940151296,0,2018-06-18,0
92205533353254912,1,2018-06-18,0
92205925818478592,0,2018-06-18,0
92205998363156480,0,2018-06-18,0
92206062099804160,0,2018-06-18,0
92206419093790720,2,2018-06-18,0
92206485607055360,0,2018-06-18,0
92206526149197824,38,2018-06-18,1
92206645196128256,0,2018-06-18,0
92206710367232000,38,2018-06-18,1
92206743569346560,0,2018-06-18,0
92206754956877824,1,2018-06-18,0
92207026475151360,0,2018-06-18,0
92207031743184896,0,2018-06-18,0
92207206582747136,0,2018-06-18,0
92207364628328448,0,2018-06-18,0
92207379396468736,1,2018-06-18,0
92207395783618560,1,2018-06-18,0
92207662453268480,1,2018-06-18,0
92207845668855808,0,2018-06-18,0
92208199538081792,38,2018-06-18,1
92208242693283840,0,2018-06-18,0
92208345902526464,0,2018-06-18,0
92208411526606848,0,2018-06-18,0
92208553214377984,0,2018-06-18,0
92208696261115904,0,2018-06-18,0
92208841816059904,1,2018-06-18,0
92208988390207488,1,2018-06-18,0
92209089581985792,4,2018-06-18,2
92209112285741056,0,2018-06-18,0
92209113799892992,1,2018-06-18,0
92209117012733952,38,2018-06-18,1
92209194317946880,1,2018-06-18,0
92209338597810176,0,2018-06-18,0
92209360215252992,0,2018-06-18,0
92209373481828352,38,2018-06-18,1
92209483582320640,0,2018-06-18,0
92209486589632512,0,2018-06-18,0
92209540528381952,0,2018-06-18,0
92209602729902080,0,2018-06-18,0
92210077361537024,1,2018-06-18,0
92210170370228224,0,2018-06-18,0
92210172614193152,0,2018-06-18,0
92210211164037120,0,2018-06-18,0
92210289261977600,1,2018-06-18,0
92210403061833728,1,2018-06-18,0
92210622398758912,0,2018-06-18,0
92210698722508800,3,2018-06-18,0
92210793752862720,10,2018-06-18,2
92211018332676096,0,2018-06-18,0
92211063580819456,0,2018-06-18,0
92211244330156032,0,2018-06-18,0
92211336621629440,0,2018-06-18,0
92211642327662592,0,2018-06-18,0
92211727337816064,1,2018-06-18,0
92211886339698688,0,2018-06-18,0
92211967944077312,1,2018-06-18,0
92211982854828032,0,2018-06-18,0
92212066979971072,0,2018-06-18,0
92212423843950592,1,2018-06-18,0
92212513719492608,0,2018-06-18,0
92212649791102976,10,2018-06-18,2
92212676999557120,0,2018-06-18,0
92212685803388928,0,2018-06-18,0
92212837159043072,1,2018-06-18,0
92212940716417024,0,2018-06-18,0
92212943258157056,1,2018-06-18,0
92212953261572096,0,2018-06-18,0
92213030906527744,0,2018-06-18,0
92213107750371328,0,2018-06-18,0
92213255264055296,0,2018-06-18,0
92213341155012608,1,2018-06-18,0
92213456238313472,0,2018-06-18,0
92213480967942144,1,2018-06-18,0
92213480988909568,1,2018-06-18,0
92213599339585536,0,2018-06-18,0
92213690154647552,0,2018-06-18,0
92213697062678528,0,2018-06-18,0
92213712384458752,2,2018-06-18,0
92213925178286080,1,2018-06-18,0
92214095580266496,1,2018-06-18,0
92214312874582016,1,2018-06-18,0
92214345317515264,2,2018-06-18,0
92214366628782080,1,2018-06-18,0
92214371842293760,1,2018-06-18,0
92214385364729856,0,2018-06-18,0
92214634040832000,0,2018-06-18,0
92214884071669760,0,2018-06-18,0
92214895178186752,10,2018-06-18,2
92214918121041920,0,2018-06-18,0
92214920310464512,1,2018-06-18,0
92214943383334912,0,2018-06-18,0
92214948181618688,0,2018-06-18,0
92215083443716096,3,2018-06-18,0
92215491922796544,0,2018-06-18,0
92215827341287424,1,2018-06-18,0
92215955598901248,38,2018-06-18,1
92216014205919232,38,2018-06-18,1
92216094480695296,1,2018-06-18,0
92216170569564160,0,2018-06-18,0
92216219135410176,0,2018-06-18,0
92216453466988544,0,2018-06-18,0
92216478142083072,0,2018-06-18,0
92216545875898368,0,2018-06-18,0
92216575697399808,0,2018-06-18,0
92216708036067328,1,2018-06-18,0
92216720090497024,0,2018-06-18,0
92216722896498688,2,2018-06-18,0
92217057924915200,1,2018-06-18,0
92217090019733504,0,2018-06-18,0
92217120441008128,38,2018-06-18,1
92217141173465088,0,2018-06-18,0
92217193191211008,0,2018-06-18,0
92217381091848192,0,2018-06-18,0
92217394463277056,0,2018-06-18,0
92217797540093952,0,2018-06-18,0
92218141724684288,38,2018-06-18,1
92218203976544256,0,2018-06-18,0
92218362781278208,0,2018-06-18,0
92218437934809088,0,2018-06-18,0
92218466342838272,0,2018-06-18,0
92218539046895616,38,2018-06-18,1
92218561226375168,1,2018-06-18,0
92218752503427072,38,2018-06-18,1
92218753753317376,0,2018-06-18,0
92218998339973120,1,2018-06-18,0
92219035262418944,0,2018-06-18,0
92219124475273216,38,2018-06-18,1
92219208436854784,1,2018-06-18,0
92219249465536512,38,2018-06-18,1
92219252883894272,0,2018-06-18,0
92219335616536576,1,2018-06-18,0
92219335712997376,0,2018-06-18,0
92219382332686336,0,2018-06-18,0
92219424443510784,0,2018-06-18,0
92219432785969152,38,2018-06-18,1
92219644317310976,0,2018-06-18,0
92219679486554112,0,2018-06-18,0
92219688168759296,0,2018-06-18,0
92219698964897792,1,2018-06-18,0
92219729189056512,0,2018-06-18,0
92219747157454848,0,2018-06-18,0
92219763024502784,1,2018-06-18,0
92219813511340032,0,2018-06-18,0
92219947758432256,1,2018-06-18,0
92220099512541184,0,2018-06-18,0
92220180131258368,1,2018-06-18,0
92220217926135808,1,2018-06-18,0
92220270581415936,0,2018-06-18,0
92220283399208960,0,2018-06-18,0
92220479231262720,0,2018-06-18,0
92220546176561152,0,2018-06-18,0
92220759767293952,0,2018-06-18,0
92221218020175872,0,2018-06-18,0
92221247728431104,0,2018-06-18,0
92221260084850688,0,2018-06-18,0
92221281517740032,38,2018-06-18,1
92221325469855744,1,2018-06-18,0
92221516948209664,1,2018-06-18,0
92221910067752960,0,2018-06-18,0
92221930129108992,0,2018-06-18,0
92221999951683584,38,2018-06-18,1
92222052334346240,1,2018-06-18,0
92222194907119616,0,2018-06-18,0
92222249449857024,0,2018-06-18,0
92222360783454208,0,2018-06-18,0
92222613783883776,0,2018-06-18,0
92222696470392832,0,2018-06-18,0
92222766192308224,0,2018-06-18,0
92222831644422144,0,2018-06-18,0
92223073018224640,0,2018-06-18,0
92223236386369536,0,2018-06-18,0
92223270536380416,0,2018-06-18,0
92223338177921024,0,2018-06-18,0
92223394054447104,0,2018-06-18,0
92223414816256000,0,2018-06-18,0
92223460328644608,1,2018-06-18,0
92223512384143360,0,2018-06-18,0
92223864160419840,0,2018-06-18,0
92224057194881024,0,2018-06-18,0
92224210412797952,0,2018-06-18,0
92224317845708800,38,2018-06-18,1
92224420878778368,7,2018-06-18,2
92224434485108736,0,2018-06-18,0
92224589724688384,0,2018-06-18,0
92224778569023488,0,2018-06-18,0
92224858357276672,38,2018-06-18,1
92225201333903360,0,2018-06-18,0
92225229888716800,0,2018-06-18,0
92225407081291776,1,2018-06-18,0
92225493521694720,0,2018-06-18,0
92225827316998144,0,2018-06-18,0
92226125884325888,0,2018-06-18,0
92226190627602432,38,2018-06-18,1
92226266695512064,38,2018-06-18,1
